unix,elapsed_s,node,role,status,percent,online,total,retrying,cpu_pct,rss_mb
1783458979,3387,1,master,Syncing,25,5,6,0,2.3,95
1783458980,3387,2,master,Syncing,12,5,6,0,1.8,96
1783458980,3387,3,viewer,Syncing,4,5,6,0,1.5,65
1783458980,3387,4,viewer,Syncing,24,5,6,0,1.5,80
1783459030,3451,0,master,Healthy,100,5,6,0,1.7,86
1783459038,3451,1,master,Syncing,25,5,6,0,5.1,87
1783459053,3451,3,viewer,Syncing,4,3,6,0,3.6,61
1783459056,3451,4,viewer,Syncing,24,4,6,0,3.0,80
1783459104,3527,0,master,Healthy,100,5,6,0,1.0,86
1783459105,3527,1,master,Syncing,25,5,6,0,2.5,74
1783459106,3527,2,master,Syncing,12,5,6,0,1.4,96
1783459106,3527,3,viewer,Syncing,4,5,6,0,0.9,62
1783459106,3527,4,viewer,Syncing,24,5,6,0,1.9,80
1783459161,3576,0,master,Healthy,100,5,6,0,0.9,86
1783459161,3576,1,master,Syncing,25,5,6,0,1.8,74
1783459162,3576,2,master,Syncing,12,5,6,0,1.8,94
1783459162,3576,3,viewer,Syncing,4,5,6,0,1.1,66
1783459162,3576,4,viewer,Syncing,24,5,6,0,1.6,80
1783459209,3631,0,master,Healthy,100,5,6,0,0.8,86
1783459211,3631,1,master,Syncing,25,5,6,0,1.6,75
1783459212,3631,2,master,Syncing,12,5,6,0,2.6,78
1783459212,3631,3,viewer,Syncing,4,5,6,0,3.0,69
1783459212,3631,4,viewer,Syncing,24,6,6,0,1.8,80
1783459212,3631,5,viewer,Syncing,25,6,6,0,0.6,79
1783459252,3666,0,master,Healthy,100,6,6,0,0.5,86
1783459253,3666,1,master,Syncing,25,6,6,0,2.0,75
1783459259,3666,2,master,Syncing,12,6,6,0,1.0,78
1783459260,3666,3,viewer,Syncing,4,6,6,0,1.1,70
1783459260,3666,4,viewer,Syncing,24,6,6,0,1.5,80
1783459260,3666,5,viewer,Syncing,25,6,6,0,1.3,81
1783459305,3714,0,master,Healthy,100,6,6,0,0.8,86
1783459306,3714,1,master,Syncing,25,6,6,0,1.9,82
1783459312,3714,2,master,Syncing,12,6,6,0,2.2,78
1783459313,3714,3,viewer,Syncing,4,6,6,0,1.0,70
1783459314,3714,4,viewer,Syncing,24,6,6,0,2.7,79
1783459314,3714,5,viewer,Syncing,25,6,6,0,3.4,82
1783459357,3768,0,master,Healthy,100,5,6,0,0.4,86
1783459361,3768,1,master,Syncing,25,5,6,0,1.4,82
1783459376,3768,3,viewer,Syncing,4,5,6,0,0.8,71
1783459376,3768,4,viewer,Syncing,24,5,6,0,1.3,79
1783459376,3768,5,viewer,Syncing,25,5,6,0,1.8,82
1783459406,3830,0,master,Healthy,100,6,6,0,1.3,86
1783459422,3830,2,master,Syncing,13,5,6,0,1.7,77
1783459422,3830,3,viewer,Syncing,4,5,6,0,2.0,68
1783459437,3830,5,viewer,Syncing,25,5,6,0,3.6,82
1783459470,3891,0,master,Healthy,100,6,6,0,1.8,86
1783459475,3891,1,master,Syncing,26,6,6,0,4.5,86
1783459476,3891,2,master,Syncing,13,6,6,0,3.3,78
1783459476,3891,3,viewer,Syncing,4,6,6,0,2.2,69
1783459476,3891,4,viewer,Syncing,25,6,6,0,3.2,76
1783459476,3891,5,viewer,Syncing,25,6,6,0,4.4,74
1783459510,3930,0,master,Healthy,100,5,6,0,1.6,86
1783459515,3930,1,master,Syncing,26,5,6,0,2.0,87
1783459519,3930,2,master,Syncing,13,5,6,0,3.4,85
1783459519,3930,3,viewer,Syncing,4,5,6,0,1.0,70
1783459519,3930,4,viewer,Syncing,25,5,6,0,2.6,80
1783459578,3988,0,master,Healthy,100,4,6,0,1.0,86
1783459580,3988,1,master,Syncing,26,4,6,0,4.2,88
1783459586,3988,2,master,Syncing,13,5,6,0,3.0,86
1783459586,3988,3,viewer,Syncing,4,5,6,0,1.6,64
1783459586,3988,4,viewer,Syncing,25,5,6,0,4.5,77
1783459635,4054,0,master,Healthy,100,4,6,0,1.2,86
1783459635,4054,1,master,Syncing,26,4,6,0,4.4,89
1783459636,4054,2,master,Syncing,13,4,6,0,4.0,87
1783459666,4054,5,viewer,Syncing,25,3,6,0,1.5,76
1783459696,4119,0,master,Healthy,100,5,6,0,1.6,82
1783459711,4119,2,master,Syncing,13,5,6,0,4.3,89
1783459711,4119,3,viewer,Syncing,5,5,6,0,1.0,67
1783459711,4119,4,viewer,Syncing,26,5,6,0,3.3,81
1783459711,4119,5,viewer,Syncing,25,5,6,0,3.3,78
1783459746,4165,0,master,Healthy,100,5,6,0,1.6,82
1783459763,4165,2,master,Syncing,13,5,6,0,2.3,90
1783459763,4165,3,viewer,Syncing,5,5,6,0,2.4,76
1783459763,4165,4,viewer,Syncing,26,5,6,0,4.2,82
1783459763,4165,5,viewer,Syncing,25,5,6,0,2.4,80
1783459802,4217,0,master,Healthy,100,5,6,0,1.8,82
1783459802,4217,1,master,Syncing,27,6,6,0,1.5,76
1783459807,4217,2,master,Syncing,13,5,6,0,2.6,92
1783459809,4217,3,viewer,Syncing,5,5,6,0,3.5,67
1783459809,4217,4,viewer,Syncing,26,6,6,0,4.5,81
1783459809,4217,5,viewer,Syncing,25,5,6,0,4.8,80
1783459852,4265,0,master,Healthy,100,6,6,0,1.1,83
1783459858,4265,1,master,Syncing,27,6,6,0,2.4,82
1783459866,4265,2,master,Syncing,13,6,6,0,3.5,93
1783459866,4265,3,viewer,Syncing,5,6,6,0,2.4,69
1783459866,4265,4,viewer,Syncing,26,6,6,0,5.1,90
1783459866,4265,5,viewer,Syncing,25,6,6,0,2.1,88
1783459903,4320,0,master,Healthy,100,5,6,0,0.7,83
1783459905,4320,1,master,Syncing,27,6,6,0,1.7,82
1783459910,4320,2,master,Syncing,13,6,6,0,2.3,93
1783459910,4320,3,viewer,Syncing,5,6,6,0,1.6,77
1783459910,4320,4,viewer,Syncing,26,6,6,0,4.8,90
1783459910,4320,5,viewer,Syncing,25,6,6,0,3.8,88
1783459946,4364,0,master,Healthy,100,6,6,0,0.8,83
1783459947,4364,1,master,Syncing,27,6,6,0,4.1,84
1783459948,4364,2,master,Syncing,13,6,6,0,2.3,93
1783459948,4364,3,viewer,Syncing,5,6,6,0,3.3,71
1783459948,4364,4,viewer,Syncing,26,6,6,0,3.2,90
1783459948,4364,5,viewer,Syncing,25,6,6,0,2.6,88
1783459987,4402,0,master,Healthy,100,6,6,0,0.9,83
1783459993,4402,1,master,Syncing,27,6,6,0,7.1,92
1783459994,4402,2,master,Syncing,13,6,6,0,3.1,93
1783459994,4402,3,viewer,Syncing,5,6,6,0,2.5,69
1783459994,4402,4,viewer,Syncing,26,6,6,0,3.3,81
1783459994,4402,5,viewer,Syncing,25,6,6,0,4.8,88
1783460025,4448,0,master,Healthy,100,6,6,0,0.7,83
1783460032,4448,1,master,Syncing,27,6,6,0,2.1,92
1783460038,4448,2,master,Syncing,13,6,6,0,3.2,93
1783460038,4448,3,viewer,Syncing,5,6,6,0,1.0,71
1783460038,4448,4,viewer,Syncing,26,6,6,0,2.6,83
1783460038,4448,5,viewer,Syncing,25,6,6,0,2.4,88
1783460072,4492,0,master,Healthy,100,5,6,0,1.5,83
1783460072,4492,1,master,Syncing,27,5,6,0,3.8,90
1783460073,4492,2,master,Syncing,13,5,6,0,3.1,93
1783460073,4492,3,viewer,Syncing,5,5,6,0,2.7,72
1783460088,4492,5,viewer,Syncing,25,5,6,0,4.0,92
1783460119,4542,0,master,Healthy,100,5,6,0,1.2,83
1783460120,4542,1,master,Syncing,27,5,6,0,3.7,90
1783460121,4542,2,master,Syncing,13,5,6,0,1.7,93
1783460121,4542,3,viewer,Syncing,5,5,6,0,2.6,71
1783460121,4542,4,viewer,Syncing,27,5,6,0,3.0,83
1783460169,4590,0,master,Healthy,100,4,6,0,1.8,83
1783460184,4590,2,master,Syncing,13,4,6,0,1.5,93
1783460199,4590,4,viewer,Syncing,27,4,6,0,2.3,84
1783460199,4590,5,viewer,Syncing,27,4,6,0,2.3,90
1783460230,4653,0,master,Healthy,100,4,6,0,1.3,83
1783460262,4653,3,viewer,Syncing,6,5,6,0,0.7,67
1783460262,4653,4,viewer,Syncing,27,5,6,0,3.8,86
1783460262,4653,5,viewer,Syncing,27,5,6,0,3.9,90
1783460302,4716,0,master,Healthy,100,4,6,0,1.1,83
1783460304,4716,1,master,Syncing,28,4,6,0,2.2,91
1783460310,4716,2,master,Syncing,14,5,6,0,2.7,80
1783460310,4716,3,viewer,Syncing,6,5,6,0,1.2,68
1783460325,4716,5,viewer,Syncing,27,5,6,0,4.6,90
1783460357,4780,0,master,Healthy,100,6,6,0,2.1,83
1783460360,4780,1,master,Syncing,28,6,6,0,3.5,80
1783460360,4780,2,master,Syncing,14,6,6,0,4.1,85
1783460360,4780,3,viewer,Syncing,6,6,6,0,4.1,75
1783460360,4780,4,viewer,Syncing,27,6,6,0,3.5,78
1783460360,4780,5,viewer,Syncing,27,6,6,0,5.2,90
1783460401,4814,0,master,Healthy,100,6,6,0,2.1,83
1783460402,4814,1,master,Syncing,28,6,6,0,6.8,82
1783460403,4814,2,master,Syncing,14,6,6,0,6.9,87
1783460403,4814,3,viewer,Syncing,6,6,6,0,6.3,80
1783460403,4814,4,viewer,Syncing,27,6,6,0,5.2,79
1783460403,4814,5,viewer,Syncing,27,6,6,0,5.2,90
1783460434,4857,0,master,Healthy,100,6,6,0,1.1,83
1783460434,4857,1,master,Syncing,28,6,6,0,3.0,82
1783460434,4857,2,master,Syncing,14,6,6,0,3.6,87
1783460434,4857,3,viewer,Syncing,6,6,6,0,4.3,73
1783460434,4857,4,viewer,Syncing,27,6,6,0,4.9,79
1783460479,4902,0,master,Healthy,100,4,6,0,1.2,83
1783460479,4902,1,master,Syncing,28,4,6,0,2.7,82
1783460479,4902,2,master,Syncing,14,4,6,0,4.0,87
1783460479,4902,3,viewer,Syncing,6,4,6,0,2.0,75
1783460493,4902,4,viewer,Syncing,28,5,6,0,2.1,77
1783460499,4902,5,viewer,Syncing,28,6,6,0,2.2,89
1783460535,4953,0,master,Healthy,100,5,6,0,1.8,84
1783460543,4953,1,master,Syncing,28,5,6,0,10.8,85
1783460543,4953,2,master,Syncing,15,5,6,0,3.1,91
1783460558,4953,4,viewer,Syncing,28,5,6,0,6.6,84
1783460558,4953,5,viewer,Syncing,28,5,6,0,5.5,89
1783460589,5012,0,master,Healthy,100,5,6,0,3.2,84
1783460589,5012,1,master,Syncing,28,5,6,0,3.9,85
1783460589,5012,2,master,Syncing,15,5,6,0,7.5,91
1783460604,5012,4,viewer,Syncing,28,5,6,0,6.0,84
1783460604,5012,5,viewer,Syncing,28,5,6,0,4.9,89
1783460643,5057,0,master,Healthy,100,3,6,0,3.5,84
1783460657,5057,1,master,Syncing,28,5,6,0,2.1,85
1783460658,5057,2,master,Syncing,15,5,6,0,3.3,91
1783460660,5057,3,viewer,Syncing,7,6,6,0,0.8,70
1783460660,5057,4,viewer,Syncing,28,6,6,0,4.1,84
1783460660,5057,5,viewer,Syncing,28,6,6,0,4.2,89
1783460692,5113,0,master,Healthy,100,6,6,0,2.6,84
1783460692,5113,1,master,Syncing,28,6,6,0,3.6,85
1783460692,5113,2,master,Syncing,15,6,6,0,5.1,92
1783460692,5113,3,viewer,Syncing,7,6,6,0,4.6,90
1783460692,5113,4,viewer,Syncing,28,6,6,0,4.0,81
1783460692,5113,5,viewer,Syncing,28,6,6,0,6.1,89
1783460729,5150,0,master,Healthy,100,6,6,0,1.3,84
1783460729,5150,1,master,Syncing,28,6,6,0,1.9,85
1783460730,5150,2,master,Syncing,15,6,6,0,5.4,93
1783460731,5150,3,viewer,Syncing,7,6,6,0,7.1,79
1783460731,5150,4,viewer,Syncing,28,6,6,0,4.1,81
1783460731,5150,5,viewer,Syncing,28,6,6,0,4.1,89
1783460767,5185,0,master,Healthy,100,6,6,0,0.9,84
1783460769,5185,1,master,Syncing,28,6,6,0,2.5,85
1783460769,5185,2,master,Syncing,15,6,6,0,3.4,93
1783460769,5185,3,viewer,Syncing,7,6,6,0,3.2,76
1783460769,5185,4,viewer,Syncing,28,6,6,0,4.2,82
1783460769,5185,5,viewer,Syncing,28,6,6,0,3.2,89
1783460811,5223,0,master,Healthy,100,6,6,0,0.8,84
1783460812,5223,1,master,Syncing,28,6,6,0,2.9,86
1783460813,5223,2,master,Syncing,15,6,6,0,5.1,93
1783460813,5223,3,viewer,Syncing,7,6,6,0,3.4,85
1783460813,5223,4,viewer,Syncing,28,6,6,0,4.1,84
1783460813,5223,5,viewer,Syncing,28,6,6,0,6.1,89
1783460843,5267,0,master,Healthy,100,5,6,0,1.7,84
1783460848,5267,1,master,Syncing,28,5,6,0,4.3,86
1783460864,5267,3,viewer,Syncing,7,5,6,0,4.8,76
1783460876,5267,4,viewer,Syncing,28,4,6,0,5.9,85
1783460880,5267,5,viewer,Syncing,28,5,6,0,6.5,89
1783460923,5345,0,master,Healthy,100,6,6,0,1.9,84
1783460923,5345,1,master,Syncing,28,6,6,0,3.1,86
1783460925,5345,2,master,Syncing,16,6,6,0,1.8,93
1783460925,5345,3,viewer,Syncing,7,6,6,0,3.1,67
1783461005,5413,1,master,Syncing,28,4,6,0,4.8,86
1783461008,5413,2,master,Syncing,16,4,6,0,5.6,100
1783461008,5413,3,viewer,Syncing,7,4,6,0,5.2,68
1783461014,5413,4,viewer,Syncing,29,5,6,0,5.0,87
